date,open,high,low,close,volume
2012-05-15,0.99708,1.00141,0.99205,0.99425,181606
2012-05-16,0.99425,0.99668,0.98693,0.993,210749
2012-05-17,0.99301,0.9963,0.98818,0.98929,214208
2012-05-18,0.98923,0.98928,0.9794,0.98411,216329
2012-05-20,0.98326,0.98514,0.98021,0.9836,10522
2012-05-21,0.9836,0.99175,0.98145,0.99142,174342
2012-05-22,0.99142,0.9934,0.976,0.97677,185993
2012-05-23,0.97677,0.97786,0.96889,0.97265,219868
2012-05-24,0.97266,0.98126,0.97111,0.97636,208689
2012-05-25,0.97636,0.97984,0.97252,0.97544,164596
2012-05-27,0.98099,0.98318,0.97967,0.98127,11054
2012-05-28,0.98129,0.98876,0.98107,0.98151,116725
2012-05-29,0.9815,0.98965,0.97996,0.98261,197015
2012-05-30,0.98261,0.98324,0.96964,0.97027,218943
2012-05-31,0.97026,0.97693,0.96723,0.97196,213276
2012-06-01,0.97196,0.97233,0.958,0.96946,246520
2012-06-03,0.96868,0.9706,0.96403,0.96412,13340
2012-06-04,0.96413,0.97502,0.96265,0.97498,181729
2012-06-05,0.97498,0.98024,0.97097,0.97729,208721
2012-06-06,0.97729,0.99313,0.97642,0.99094,221504
2012-06-07,0.99093,1.00016,0.98713,0.99098,224304
2012-06-08,0.99098,0.9939,0.98198,0.99091,216922
2012-06-10,0.99845,1.00073,0.9965,0.9983,11890
2012-06-11,0.9983,0.99935,0.98495,0.98747,193591
2012-06-12,0.98745,0.99692,0.98655,0.9945,206972
2012-06-13,0.9945,1.00027,0.99211,0.9949,188849
2012-06-14,0.9949,1.00317,0.99208,1.00081,212823
2012-06-15,1.00081,1.00888,0.99931,1.00799,166304
2012-06-17,1.01135,1.01306,1.01037,1.01121,10154
2012-06-18,1.01121,1.01408,1.00559,1.01106,210977
2012-06-19,1.01108,1.02002,1.0103,1.01758,202714
2012-06-20,1.01758,1.0223,1.01321,1.01932,221634
2012-06-21,1.01932,1.01936,1.00273,1.00421,233564
2012-06-22,1.00421,1.00764,1.00073,1.00607,176213
2012-06-24,1.00362,1.00531,1.00298,1.00375,6558
2012-06-25,1.00375,1.0039,0.99679,1.00105,161746
2012-06-26,1.00105,1.0083,1.00092,1.00456,184721
2012-06-27,1.00456,1.00886,1.00392,1.00727,151961
2012-06-28,1.00727,1.01252,0.99951,1.0031,199952
2012-06-29,1.00308,1.02563,1.00191,1.0242,224367
2012-07-01,1.02606,1.0264,1.02345,1.02364,7596
2012-07-02,1.02365,1.0277,1.02115,1.02343,153624
2012-07-03,1.02342,1.02954,1.02285,1.02825,121746
2012-07-04,1.02825,1.03213,1.02599,1.02637,105874
2012-07-05,1.02636,1.03281,1.02416,1.02803,165581
2012-07-06,1.02803,1.02875,1.01787,1.02088,145044
2012-07-08,1.01898,1.02111,1.01771,1.01946,9836
2012-07-09,1.01946,1.02118,1.01538,1.0204,126854
2012-07-10,1.02039,1.02438,1.01592,1.01854,138596
2012-07-11,1.01853,1.02802,1.01781,1.02467,147583
2012-07-12,1.02466,1.02513,1.00994,1.0129,154994
2012-07-13,1.0129,1.02284,1.01215,1.02258,128145
2012-07-15,1.02466,1.02496,1.02292,1.02334,6787
2012-07-16,1.02334,1.02585,1.02012,1.0239,107115
2012-07-17,1.0239,1.03178,1.02344,1.03146,150615
2012-07-18,1.03146,1.03723,1.02875,1.03591,147239
2012-07-19,1.03591,1.0443,1.03591,1.04214,152517
2012-07-20,1.04213,1.04249,1.03618,1.03791,135847
2012-07-22,1.03543,1.03642,1.0334,1.03367,8712
2012-07-23,1.03366,1.03392,1.02422,1.02688,176079
2012-07-24,1.02689,1.03153,1.02096,1.02124,190019
2012-07-25,1.02124,1.0336,1.01729,1.0299,199762
2012-07-26,1.02991,1.04215,1.02908,1.03915,225453
2012-07-27,1.03919,1.04859,1.0383,1.04785,229689
2012-07-29,1.04668,1.0482,1.04586,1.04614,7774
2012-07-30,1.04615,1.05074,1.04483,1.04958,166079
2012-07-31,1.04958,1.05373,1.0476,1.04805,197025
2012-08-01,1.04805,1.05413,1.04468,1.04669,196377
2012-08-02,1.04669,1.05793,1.04348,1.0455,241909
2012-08-03,1.04548,1.057,1.0445,1.05607,193049
2012-08-05,1.05653,1.05776,1.05547,1.05578,9002
2012-08-06,1.05577,1.05922,1.05354,1.05596,150615
2012-08-07,1.05595,1.06022,1.05326,1.05331,152205
2012-08-08,1.0533,1.05813,1.05293,1.05534,158068
2012-08-09,1.05534,1.0612,1.0553,1.05707,167385
2012-08-10,1.05707,1.05775,1.04961,1.05761,153748
2012-08-12,1.05493,1.05642,1.0547,1.05508,5446
2012-08-13,1.05507,1.05726,1.04957,1.0511,144126
2012-08-14,1.05111,1.05402,1.04772,1.04852,152147
2012-08-15,1.04854,1.0514,1.0454,1.0493,115213
2012-08-16,1.04931,1.0528,1.04735,1.05227,126116
2012-08-17,1.05228,1.05234,1.04099,1.04148,124253
2012-08-19,1.04275,1.04354,1.04136,1.0434,6010
2012-08-20,1.0434,1.04678,1.04247,1.04478,105658
2012-08-21,1.04477,1.05197,1.04474,1.04668,130483
2012-08-22,1.04667,1.05163,1.04122,1.05065,155894
2012-08-23,1.05066,1.05441,1.04211,1.04317,152425
2012-08-24,1.04316,1.04418,1.03746,1.04023,133306
2012-08-26,1.04179,1.04247,1.04007,1.04014,6694
2012-08-27,1.04014,1.04153,1.03577,1.03606,96251
2012-08-28,1.03605,1.03893,1.0344,1.03725,126937
2012-08-29,1.03723,1.03971,1.03355,1.03373,109610
2012-08-30,1.03374,1.0343,1.02753,1.02777,124000
2012-08-31,1.02777,1.03539,1.02775,1.03268,146900
2012-09-02,1.0278,1.02993,1.02692,1.02698,6928
2012-09-03,1.02698,1.02746,1.02314,1.0238,89669
2012-09-04,1.02381,1.02863,1.02047,1.02053,140630
2012-09-05,1.02053,1.022,1.01657,1.01887,156103
2012-09-06,1.01885,1.0299,1.01632,1.02805,166143
2012-09-07,1.02804,1.03998,1.02757,1.03911,153942
2012-09-09,1.03665,1.03808,1.03581,1.03602,6371
2012-09-10,1.03602,1.03846,1.03292,1.03305,101055
2012-09-11,1.03305,1.04482,1.03218,1.04268,127719
2012-09-12,1.04268,1.05057,1.04268,1.046,157240
2012-09-13,1.046,1.05663,1.04248,1.05356,173402
2012-09-14,1.05353,1.06237,1.05336,1.05504,164013
2012-09-16,1.05478,1.0556,1.05312,1.05342,5646
2012-09-17,1.05342,1.05463,1.04541,1.0474,139777
2012-09-18,1.0474,1.04857,1.0409,1.04511,158436
2012-09-19,1.04511,1.04961,1.04169,1.04694,149009
2012-09-20,1.04694,1.04727,1.03665,1.0432,169811
2012-09-21,1.0432,1.05181,1.04303,1.0451,156916
2012-09-23,1.04413,1.04557,1.04316,1.04334,3977
2012-09-24,1.04334,1.04348,1.03852,1.04197,123931
2012-09-25,1.04199,1.04615,1.03581,1.03608,152701
2012-09-26,1.03608,1.03764,1.03275,1.03702,149948
2012-09-27,1.03702,1.04579,1.03634,1.04357,163285
2012-09-28,1.04358,1.04731,1.03648,1.0378,163645
2012-09-30,1.03568,1.03695,1.03389,1.03508,7996
2012-10-01,1.03508,1.04023,1.0325,1.03592,148288
2012-10-02,1.03591,1.03749,1.02505,1.02526,172656
2012-10-03,1.02526,1.02556,1.0195,1.02292,153229
2012-10-04,1.02291,1.02722,1.01811,1.02385,154775
2012-10-05,1.02385,1.02735,1.01511,1.01829,128134
2012-10-07,1.01511,1.01709,1.0149,1.01696,5495
2012-10-08,1.01696,1.02184,1.01483,1.02123,121221
2012-10-09,1.0212,1.0246,1.0174,1.01869,152242
2012-10-10,1.01869,1.0262,1.01833,1.02202,152246
2012-10-11,1.022,1.02926,1.02172,1.02552,144416
2012-10-12,1.02552,1.02888,1.02157,1.02305,130480
2012-10-14,1.02553,1.02553,1.02172,1.0221,7301
2012-10-15,1.0221,1.02666,1.02011,1.02633,147031
2012-10-16,1.02634,1.03138,1.02447,1.03054,131996
2012-10-17,1.03054,1.03876,1.02984,1.03766,137159
2012-10-18,1.03766,1.04101,1.03519,1.03724,147224
2012-10-19,1.03724,1.0377,1.0317,1.03324,108698
2012-10-21,1.03149,1.0321,1.03005,1.03037,5255
2012-10-22,1.03037,1.03381,1.02954,1.03341,113384
2012-10-23,1.0334,1.03353,1.0235,1.02663,132828
2012-10-24,1.02662,1.03653,1.02661,1.03428,139784
2012-10-25,1.03427,1.0396,1.03314,1.03509,125439
2012-10-26,1.03509,1.03847,1.03042,1.03706,121831
2012-10-28,1.03603,1.03682,1.03432,1.03504,4719
2012-10-29,1.03504,1.03668,1.03245,1.03376,74299
2012-10-30,1.03377,1.03828,1.0329,1.03616,62375
2012-10-31,1.03615,1.03981,1.03515,1.0371,99083
2012-11-01,1.03711,1.04183,1.03542,1.04119,103971
2012-11-02,1.04119,1.04127,1.03297,1.0338,118186
2012-11-04,1.03398,1.03466,1.03283,1.03398,2675
2012-11-05,1.03398,1.0382,1.03333,1.03795,91916
2012-11-06,1.03794,1.04463,1.03647,1.04274,108811
2012-11-07,1.04274,1.04791,1.0393,1.04031,169181
2012-11-08,1.0403,1.04422,1.03879,1.03982,134047
2012-11-09,1.03982,1.04341,1.03582,1.03829,122852
2012-11-11,1.03935,1.03982,1.03844,1.03929,3817
2012-11-12,1.03928,1.0439,1.03868,1.04232,79689
2012-11-13,1.04232,1.04455,1.03955,1.04427,114474
2012-11-14,1.04428,1.04575,1.03569,1.03635,113682
2012-11-15,1.03634,1.03859,1.0306,1.03366,129057
2012-11-16,1.03366,1.03506,1.02864,1.03394,120014
2012-11-18,1.03509,1.03661,1.03461,1.03587,4581
2012-11-19,1.03587,1.04166,1.0353,1.03995,102174
2012-11-20,1.03994,1.04234,1.03563,1.03864,103815
2012-11-21,1.03865,1.03878,1.0337,1.0381,117728
2012-11-22,1.0381,1.04002,1.03512,1.03774,67894
2012-11-23,1.03776,1.047,1.03748,1.04566,85971
2012-11-25,1.04507,1.0467,1.04507,1.04563,4603
2012-11-26,1.04562,1.04781,1.04377,1.04702,94418
2012-11-27,1.04702,1.04888,1.04347,1.04421,110868
2012-11-28,1.04421,1.04809,1.04264,1.04717,118869
2012-11-29,1.04719,1.04791,1.04168,1.04269,116777
2012-11-30,1.04269,1.04461,1.04013,1.04263,104775
2012-12-02,1.04258,1.04317,1.04184,1.04246,3953
2012-12-03,1.04246,1.04455,1.03921,1.04309,98866
2012-12-04,1.04309,1.04834,1.04083,1.04732,111195
2012-12-05,1.04732,1.04836,1.04412,1.0445,99484
2012-12-06,1.04448,1.05144,1.04401,1.0472,112026
2012-12-07,1.04719,1.04957,1.04589,1.0487,88652
2012-12-09,1.04869,1.04901,1.04766,1.0481,3705
2012-12-10,1.04809,1.05047,1.04643,1.04848,72237
2012-12-11,1.04848,1.05396,1.04605,1.05351,78076
2012-12-12,1.05352,1.05845,1.05222,1.05443,94728
2012-12-13,1.05444,1.05626,1.05076,1.05299,82092
2012-12-14,1.05298,1.05768,1.05092,1.05637,80749
2012-12-16,1.05525,1.05741,1.05354,1.05524,6388
2012-12-17,1.05524,1.05537,1.05253,1.05432,72302
2012-12-18,1.05432,1.05563,1.05106,1.05165,79200
2012-12-19,1.05165,1.05314,1.0466,1.04744,86302
2012-12-20,1.04744,1.04984,1.04602,1.04783,87576
2012-12-21,1.04785,1.04792,1.03934,1.04044,98942
2012-12-23,1.03967,1.04056,1.03926,1.03931,4622
2012-12-24,1.03931,1.04151,1.03653,1.03681,39653
2012-12-26,1.03644,1.03851,1.03436,1.03633,53842
2012-12-27,1.03631,1.03881,1.03448,1.03674,73389
2012-12-28,1.03674,1.03948,1.03602,1.03692,64007
2012-12-30,1.03581,1.03917,1.03528,1.03896,5878
2012-12-31,1.03893,1.04078,1.03633,1.03921,45700
2013-01-02,1.04702,1.05226,1.04594,1.04905,94004
2013-01-03,1.04912,1.05264,1.04481,1.04482,90985
2013-01-04,1.04485,1.04864,1.03936,1.04772,96277
2013-01-06,1.04867,1.05113,1.04864,1.04944,6649
2013-01-07,1.04943,1.05145,1.04665,1.05102,84576
2013-01-08,1.05101,1.05158,1.04685,1.05111,88921
2013-01-09,1.05111,1.05342,1.04857,1.05035,92822
2013-01-10,1.05034,1.05971,1.04926,1.05778,108602
2013-01-11,1.05778,1.05902,1.05294,1.05377,92065
2013-01-13,1.05489,1.05489,1.05241,1.05352,3586
2013-01-14,1.05352,1.05765,1.05205,1.05629,81618
2013-01-15,1.05629,1.05714,1.05251,1.0569,95047
2013-01-16,1.05689,1.05792,1.0531,1.05531,95919
2013-01-17,1.05531,1.05653,1.04927,1.05434,105368
2013-01-18,1.05434,1.05572,1.04847,1.05069,101016
2013-01-20,1.0501,1.05101,1.04947,1.05022,4164
2013-01-21,1.05022,1.05244,1.04919,1.05134,57011
2013-01-22,1.05134,1.05775,1.05036,1.05588,105288
2013-01-23,1.05588,1.05666,1.05264,1.0534,88189
2013-01-24,1.0534,1.05473,1.04397,1.0443,110865
2013-01-25,1.0443,1.04677,1.0402,1.0423,90202
2013-01-27,1.04105,1.04187,1.04079,1.04096,4992
2013-01-28,1.04096,1.04285,1.03835,1.04207,78365
2013-01-29,1.04207,1.04754,1.04178,1.04623,86107
2013-01-30,1.04623,1.04745,1.03982,1.0415,91367
2013-01-31,1.0415,1.04503,1.03792,1.043,93422
2013-02-01,1.04302,1.04453,1.03602,1.04058,96877
2013-02-03,1.04272,1.04272,1.04131,1.04228,4926
2013-02-04,1.04228,1.04418,1.04081,1.04395,78105
2013-02-05,1.04397,1.04566,1.03694,1.03888,105400
2013-02-06,1.03888,1.03993,1.02957,1.03164,105218
2013-02-07,1.03165,1.03381,1.02724,1.02769,114771
2013-02-08,1.02768,1.03472,1.02547,1.03227,94207
2013-02-10,1.0315,1.03229,1.03065,1.03182,4158
2013-02-11,1.03182,1.03236,1.02481,1.0258,73276
2013-02-12,1.0258,1.03388,1.02262,1.03362,96601
2013-02-13,1.03362,1.03689,1.03179,1.03545,87714
2013-02-14,1.03545,1.03715,1.03257,1.03477,89777
2013-02-15,1.03477,1.0374,1.02868,1.0308,85402
2013-02-17,1.02886,1.03012,1.02785,1.02961,5287
2013-02-18,1.02961,1.03189,1.0274,1.0315,60886
2013-02-19,1.03148,1.03669,1.03013,1.03457,86469
2013-02-20,1.03457,1.03663,1.02363,1.02455,103532
2013-02-21,1.02455,1.03065,1.02201,1.02921,110765
2013-02-22,1.02921,1.03394,1.02696,1.03176,89481
2013-02-24,1.02986,1.03015,1.02788,1.02958,7028
2013-02-25,1.0296,1.03272,1.0247,1.02681,145265
2013-02-26,1.02682,1.02913,1.01996,1.02328,150413
2013-02-27,1.02329,1.02451,1.01822,1.0228,134555
2013-02-28,1.0228,1.02891,1.01942,1.02152,117833
2013-03-01,1.02151,1.02413,1.01814,1.02007,108762
2013-03-03,1.01984,1.02044,1.0191,1.01947,4965
2013-03-04,1.01947,1.02054,1.01141,1.02012,99551
2013-03-05,1.02013,1.0269,1.01921,1.02636,105399
2013-03-06,1.02635,1.03004,1.02218,1.02321,97985
2013-03-07,1.02321,1.02889,1.0218,1.02699,102706
2013-03-08,1.02697,1.02833,1.02104,1.0234,92094
2013-03-10,1.01993,1.02174,1.0199,1.02124,5773
2013-03-11,1.02123,1.0284,1.021,1.02754,69125
2013-03-12,1.02753,1.03344,1.02659,1.03263,93779
2013-03-13,1.03263,1.03331,1.02815,1.0298,100756
2013-03-14,1.0298,1.04004,1.02966,1.03789,111643
2013-03-15,1.0379,1.04131,1.03601,1.04101,80930
2013-03-17,1.03466,1.03737,1.03415,1.03513,13001
2013-03-18,1.03512,1.04087,1.0343,1.03914,94063
2013-03-19,1.03915,1.04047,1.03502,1.03603,104008
2013-03-20,1.03604,1.04043,1.0354,1.03759,92782
